id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_per_night,minimum_nights,annual_availability
3817705,Special duplex in Sagrada Familia,1820272,Eixample,la Sagrada Família,41.40127579,2.17328651,Entire home/apt,70,2,302
3818007,Cómoda Estancia cerca del Nou Camp,19576724,Les Corts,la Maternitat i Sant Ramon,41.37609059,2.113527011,Private room,18,1,278
3818023,Nice Rooms In Residential Area,19576724,Les Corts,la Maternitat i Sant Ramon,41.37647624,2.115508584,Private room,18,1,342
3821125,quiet & cozy room in the sky of Barcelona's heart,14422421,Ciutat Vella,el Barri Gòtic,41.38226621,2.176984665,Private room,40,1,12
3822714,Bright room close to the centre BCN,19433869,Nou Barris,Vilapicina i la Torre Llobeta,41.42806928,2.170608817,Private room,35,3,190
3823973,Nice room with bathroom!!!!,19672895,Eixample,la Nova Esquerra de l'Eixample,41.38284191,2.149326739,Private room,35,1,365
3825239,Best Location and apart. in Barcelona City Center,19568880,Eixample,l'Antiga Esquerra de l'Eixample,41.38815563,2.156667102,Entire home/apt,140,2,0
3826881,Quiet and Light Room ,6581342,Eixample,la Dreta de l'Eixample,41.39711152,2.17289684,Private room,25,2,0
3831664,"Fantastic Born with balcony, 3,1",2262273,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38622233,2.179579269,Entire home/apt,95,32,311
3832568,Cosy and Beautiful Studio in  Barcelona,19731107,Sant Andreu,el Congrés i els Indians,41.42601456,2.179847106,Private room,50,3,90
3833044,Blue House. Barcelona Beach,10911051,Sant Martí,Provençals del Poblenou,41.41232043,2.208156239,Entire home/apt,210,3,331
3836584,Private room in cozy apartment !!!,19761318,Eixample,la Sagrada Família,41.40588946,2.17851096,Private room,30,4,362
3841327,Comfort by StaYourWay (longstay apartment),9916442,Eixample,la Dreta de l'Eixample,41.3958271,2.16321915,Entire home/apt,61,35,200
3845305,LOVELY ROOM IN LICEU,19821352,Ciutat Vella,el Raval,41.37908852,2.173287123,Private room,65,1,0
3846956,Double room close to the center,19433869,Nou Barris,Vilapicina i la Torre Llobeta,41.42850189,2.171022656,Private room,30,3,359
3847386,Apartment in Poble Sec,9478280,Sants-Montjuïc,el Poble Sec,41.3737649,2.170593812,Entire home/apt,155,3,346
3851453,"Homely, spacious, silent @ Sant Pau",971768,Horta-Guinardó,Can Baró,41.41723832,2.166920726,Entire home/apt,75,1,45
3854817,Tranquila céntrica hab. sag.Familia,19884486,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40245127,2.169201036,Private room,35,1,365
3855119,Romantic and quiet apartment,12686518,Horta-Guinardó,Can Baró,41.41757435,2.16005486,Entire home/apt,80,2,113
3855575,Fantastic penthouse in Bcn Center,5070884,Eixample,la Dreta de l'Eixample,41.39159499,2.173866223,Entire home/apt,150,1,305
3861076,Habitacion individual Barcelona,1673592,Eixample,la Nova Esquerra de l'Eixample,41.38572897,2.148535129,Private room,20,5,325
3864869,Central Apt with Rental Licence,19950109,Ciutat Vella,el Barri Gòtic,41.38612258,2.173496356,Entire home/apt,95,4,101
3865176,Cozy apartment near Forum 5 people!,19863902,Sant Martí,el Besòs i el Maresme,41.41652999,2.211740523,Entire home/apt,37,2,0
3866295,BIG BEDROOM 15mins TO 'LAS RAMBLAS',19959066,Sant Andreu,Sant Andreu,41.43210493,2.193426518,Private room,18,4,86
3871145,Way to Bcn - Casa Rovira,6958026,Eixample,la Dreta de l'Eixample,41.39578683,2.160085928,Entire home/apt,190,1,285
3874326,Double room next to the sea!,20014494,Sant Martí,el Besòs i el Maresme,41.4164566,2.213757525,Private room,23,3,0
3879178,Beautiful double room for rent,13953449,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.41117469,2.124647664,Private room,35,2,0
3879404,"Muy centrico, Nuevo, Junto al metro",18905437,Eixample,Sant Antoni,41.38157598,2.161026031,Entire home/apt,130,2,327
3879654,Poblenou Beach cozy flat,20054374,Sant Martí,el Poblenou,41.40090241,2.199224296,Entire home/apt,80,2,232
3879659,Double room for rent,13953449,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.41190643,2.12657592,Private room,35,2,0
3883281,Suite room with terrace,20078498,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40412288,2.166178239,Private room,30,1,365
3886855,Cozy 3BD Free WIFI & Amazing view Sagrada Familia,480528,Eixample,la Dreta de l'Eixample,41.39590404,2.171961115,Entire home/apt,99,2,239
3888928,Views Sunny Pl. España Connected,20117985,Sants-Montjuïc,la Font de la Guatlla,41.37251156,2.147665513,Private room,35,2,73
3896109,"""Feel at home""",20168153,Horta-Guinardó,Montbau,41.43371098,2.142516881,Private room,22,2,114
3898241,Quiet Well connected Pl. España,20117985,Sants-Montjuïc,la Font de la Guatlla,41.37035876,2.147789321,Private room,30,2,75
3900232,HABITACIÓN PRIVADA MUY TRANQUILA-BIEN COMUNICADA,20150718,Les Corts,la Maternitat i Sant Ramon,41.37656493,2.122837213,Entire home/apt,75,2,190
3901295,Central apartment,20202101,Eixample,la Dreta de l'Eixample,41.3861539,2.164572373,Entire home/apt,180,6,125
3907905,Habitacion doble en Sagrada Familia,1722910,Eixample,la Sagrada Família,41.4079258,2.174467363,Private room,50,1,365
3909658,"Double room, Amazing Apartment!",20250494,Gràcia,la Vila de Gràcia,41.40671374,2.150278716,Private room,35,3,359
3910166,LOVELY LARG ROOMS (EL BORN),19217363,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3832902,2.179805514,Private room,35,3,251
3912397,Double Room with Breakfast,299462,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39586543,2.1503916,Private room,100,1,360
3915633,Double Room in BCN city center!,20279720,Eixample,l'Antiga Esquerra de l'Eixample,41.38606232,2.158087705,Private room,29,1,215
3916107,Very well spotted room for rent,19918709,Eixample,la Nova Esquerra de l'Eixample,41.38065267,2.1497313,Private room,25,1,0
3918903,*Sunny & Centric Double Room* by the Sea,3534967,Sant Martí,la Vila Olímpica del Poblenou,41.39213172,2.192431727,Private room,25,3,188
3919880,B&B mirador de Sant Pau,15705357,Ciutat Vella,el Raval,41.37658686,2.166596933,Private room,56,1,362
3921708,Charming 2 bedrooms apartment,1405013,Eixample,la Dreta de l'Eixample,41.39353461,2.170552532,Entire home/apt,173,2,278
3922144,Private room + Amazing city views.,18646605,Eixample,la Sagrada Família,41.40661465,2.174872623,Private room,20,1,0
3926031,Stylish and Cozy 3Br Apartment,4212095,Les Corts,les Corts,41.38594414,2.13078816,Entire home/apt,100,2,26
3926590,"Apartment, 500m from the beach!",20343637,Sant Martí,el Poblenou,41.39897061,2.20731295,Entire home/apt,80,3,332
3936390,Beautiful 2 Bedroom Apartment in Barcelona,20394512,Gràcia,Vallcarca i els Penitents,41.41434074,2.147986723,Entire home/apt,80,32,364
3942089,ROOM IN BARCELONA CITY CENTRE -TEA & COFFEE,663388,Eixample,l'Antiga Esquerra de l'Eixample,41.38743473,2.158325058,Private room,26,3,208
3942375,"Relax in a Chic, Modern Apartment near Park Güell",19481791,Gràcia,Vallcarca i els Penitents,41.41498445,2.144910082,Entire home/apt,155,2,293
3943443,Big Double Room with Nice Balcony,20434284,Gràcia,Vallcarca i els Penitents,41.41053058,2.14704604,Private room,35,6,0
3948899,"Nice cosy BD, Nr Plaza de Catalunya",20466668,Eixample,l'Antiga Esquerra de l'Eixample,41.38819716,2.1600082,Private room,45,2,79
3948967,Very centric modernist space.,697547,Eixample,la Dreta de l'Eixample,41.39009467,2.171154474,Entire home/apt,99,5,250
3949996,"Apartamento playa. Tranquilo, bien comunicado.",20472773,Sant Martí,el Poblenou,41.39707154,2.205739053,Private room,60,3,304
3951296,Quiet place next to tourist spots,20479418,Eixample,el Fort Pienc,41.3991716,2.176736104,Private room,35,1,0
3955338,Lovely apartment in Barcelona,7552557,Sant Martí,Sant Martí de Provençals,41.41749024,2.194977518,Entire home/apt,70,2,314
3956494,"HABITACION EXTERIOR PISO COMPARTIDO,DUCHA PROPIA.",11146364,Sants-Montjuïc,Sants,41.37269306,2.131917473,Private room,35,2,353
3960750,Ático con terraza/habitación amplia,20315600,Gràcia,la Vila de Gràcia,41.4076942,2.152830816,Private room,40,2,1
3961606,Piso en Enric Granados,9048801,Eixample,l'Antiga Esquerra de l'Eixample,41.3904124,2.159454564,Private room,65,1,0
3965582,HABITACION INTERIOR EN PISO COMPARTIDO.,11146364,Sants-Montjuïc,Sants,41.37408326,2.132515704,Private room,34,2,359
3966264,Barcelona center penthouse solarium,20555536,Eixample,la Dreta de l'Eixample,41.38890769,2.168925681,Entire home/apt,225,3,164
3967783,CENTRAL BARCELONA FIRA MONTJUIC,20562882,Sants-Montjuïc,Hostafrancs,41.37485046,2.144715943,Entire home/apt,75,7,339
3969119,"Single room, single bed",20569796,Eixample,la Nova Esquerra de l'Eixample,41.38803782,2.14355845,Private room,62,1,365
3970234,Oferta! Sale!,20576314,Eixample,la Sagrada Família,41.40503835,2.171270393,Private room,40,1,365
3970654,"Big sunny room, city center! ",20466668,Eixample,l'Antiga Esquerra de l'Eixample,41.38688364,2.159088584,Private room,61,2,53
3971574,downtown apartment in Plz.España,8802547,Eixample,la Nova Esquerra de l'Eixample,41.38009579,2.15169944,Entire home/apt,81,3,89
3975079,"Rooftop, 15' from the center, metro nearby",1163636,Sants-Montjuïc,Sants - Badal,41.37268367,2.126007296,Private room,30,3,343
3978928,MONTJUIC FOUNTAINS II APARTMENT,6099660,Sants-Montjuïc,el Poble Sec,41.37218763,2.155308024,Entire home/apt,90,1,295
3985517,Room infront Sagrada Familia,20656235,Eixample,la Sagrada Família,41.40347093,2.175912206,Private room,38,2,221
3991234,Large 4bed-2bath/Catedral/St.Pere,20689755,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38650237,2.177449159,Entire home/apt,70,31,340
3992649,Bright rooftop apartment (min 32 days),12979975,Horta-Guinardó,Can Baró,41.41481037,2.159715044,Entire home/apt,38,32,44
3996080,6th floor very sunny flat,20717069,Sant Andreu,Sant Andreu,41.42924611,2.185835716,Private room,60,1,365
3996089,Rustic apartment with terrace BCN,20717056,Eixample,el Fort Pienc,41.40099412,2.180188902,Entire home/apt,130,2,325
4004925,FANTASTIC CITY&BEACH APPARTMENT BARCELONA POBLENOU,20765287,Sant Martí,el Poblenou,41.39991931,2.205933255,Entire home/apt,129,2,91
4009675,Autèntic Arc de Triomf Apartment,20790978,Eixample,la Dreta de l'Eixample,41.39261821,2.177644925,Entire home/apt,300,3,334
4010246,Cozy double room in a sunny flat,6344759,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40378034,2.164478311,Private room,49,2,88
4010706,Autentic Clot Barcelona,20790978,Sant Martí,el Clot,41.40765057,2.189049801,Entire home/apt,199,3,361
4010838,Autentic Eixample Terrace Penthouse,20790978,Eixample,l'Antiga Esquerra de l'Eixample,41.38657195,2.161323987,Entire home/apt,170,3,348
4010911,Autentic Monumental Apartment P3,20790978,Eixample,el Fort Pienc,41.40224969,2.18328529,Entire home/apt,300,3,351
4014183,Apartamento soleado en Barcelona,1098565,Nou Barris,el Turó de la Peira,41.43388596,2.170251819,Private room,25,1,364
4018686,3BR L'Eixample home with Sunlit Terrace and Views,131794,Eixample,la Dreta de l'Eixample,41.39605991,2.169232893,Entire home/apt,299,1,349
4019119,Autentic Monumental Apartment 23,20790978,Eixample,el Fort Pienc,41.40070031,2.18124368,Entire home/apt,317,3,333
4019514,Fantástic doble room in Barcelona,10450643,Eixample,l'Antiga Esquerra de l'Eixample,41.39295062,2.155366055,Private room,34,2,364
4021304,Autentic Monumental Apartment 22,20790978,Eixample,el Fort Pienc,41.40135871,2.183387211,Entire home/apt,180,2,135
4021408,The Studio,20848665,Eixample,la Dreta de l'Eixample,41.39212025,2.16302305,Private room,90,1,89
4021526,Autèntic Monumental 32,20790978,Eixample,el Fort Pienc,41.40101364,2.182679252,Entire home/apt,550,3,349
4022947,appartement en poblenou,20856270,Sant Martí,el Parc i la Llacuna del Poblenou,41.39837709,2.192575679,Entire home/apt,58,1,311
4026267,Autentic Monumental Apartment 52,20790978,Eixample,el Fort Pienc,41.40070017,2.181479616,Entire home/apt,200,3,354
4028148,"Happy times Barcelona - AC, WiFi, location.",1884642,Ciutat Vella,el Barri Gòtic,41.37954896,2.178811427,Private room,50,3,92
4028518,Renovated & Vintage en Barcelona,20886062,Eixample,la Sagrada Família,41.40598665,2.174335373,Entire home/apt,95,2,172
4029838,COMFORTABLE APARTMENT IN THE CENTER OF BARCELONA,20562475,Eixample,Sant Antoni,41.37523755,2.165154207,Entire home/apt,90,3,240
4030869,Design&Cozy infront Sagrada Familia,4101093,Eixample,la Sagrada Família,41.40426026,2.177381009,Entire home/apt,137,3,136
4035189,Amplio y luminoso apartamento ,6797428,Sant Martí,el Camp de l'Arpa del Clot,41.40910024,2.179908461,Entire home/apt,115,3,332
4036509,The little old Palace in the Borne,7573074,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38778039,2.177628439,Entire home/apt,250,3,343
4038792,DOUBLE ROOM,3594411,Sant Martí,la Vila Olímpica del Poblenou,41.39019984,2.193231228,Private room,42,3,16
4042494,Double bedroom in central attic apt,18132040,Eixample,la Dreta de l'Eixample,41.39315998,2.161771579,Private room,45,2,0
4047378,S. Antoni centric flat with terrace,1994100,Eixample,Sant Antoni,41.38119445,2.160514213,Entire home/apt,90,3,290
4048710,Nice interior room at artistic place,2553762,Sants-Montjuïc,el Poble Sec,41.37295448,2.159040897,Private room,28,2,46
4050689,Double room,21004295,Les Corts,les Corts,41.38706425,2.137933463,Private room,50,1,73
4051453,Pelayo attic Deluxe H4 - BCN54,2151490,Ciutat Vella,el Raval,41.3854608,2.167314619,Entire home/apt,297,2,346
4054602,"Amazing views of BCN, close to Park Güell",18926238,Horta-Guinardó,Can Baró,41.41690238,2.159286607,Entire home/apt,20,31,356
4059129,Nice flat Near Hopital Saint Paul,9209191,Horta-Guinardó,el Guinardó,41.41478604,2.178762611,Entire home/apt,60,45,364
4060175,Comfy Double Room/montjuic palace/Fira Barcelona,10939044,Eixample,Sant Antoni,41.37532081,2.152895728,Private room,50,2,144
4065756,Double room with bathroom.,2525519,Sant Martí,el Besòs i el Maresme,41.41599096,2.216704718,Private room,50,4,66
4068098,Minimalistic & Modern concept with terrace in BCN,21098113,Eixample,la Dreta de l'Eixample,41.39754518,2.174630376,Entire home/apt,170,3,257
4079030,Apartment in the heart of Barcelona,15775899,Eixample,la Dreta de l'Eixample,41.38991944,2.176321183,Entire home/apt,120,3,237
4088544,Jolie chambre privée avec piscine,21206293,Sant Martí,la Vila Olímpica del Poblenou,41.39637221,2.195898635,Private room,95,1,365
4090521,Apartment close to Sagrada Familia,12060104,Sant Martí,el Camp de l'Arpa del Clot,41.40767885,2.184038761,Entire home/apt,90,3,327
4098117,Excellent location in the heart of Barcelona,11738336,Gràcia,la Salut,41.40933161,2.155030127,Private room,30,5,61
4109598,Habitación doble grande,4495258,Gràcia,la Vila de Gràcia,41.40015654,2.163349514,Private room,15,1,0
4114081,3 bedroom apt near Sagrada Familia,299462,Eixample,la Dreta de l'Eixample,41.40135333,2.169598101,Entire home/apt,200,4,255
4116665,.Designer LOFT in the heart of BCN.,21357628,Eixample,la Nova Esquerra de l'Eixample,41.38404656,2.145036493,Entire home/apt,137,3,337
4117009,Designer LOFT in the very center,21357628,Eixample,Sant Antoni,41.38240825,2.162607057,Entire home/apt,110,3,328
4123060,Apt close to Hospital Sant Pau,71615,Sant Martí,el Camp de l'Arpa del Clot,41.40939266,2.180028167,Entire home/apt,50,1,54
4123242,Elegant central apartment,7168856,Eixample,l'Antiga Esquerra de l'Eixample,41.3928613,2.154816477,Entire home/apt,120,2,271
4131945,Single Room next to Metro&Sea,20398772,Sant Martí,el Clot,41.41032475,2.189935804,Private room,25,1,365
4133400,Cozy single room,19672895,Eixample,la Nova Esquerra de l'Eixample,41.38295161,2.148304549,Private room,35,2,35
4134025,Universitat Sq. Barcelona downtown,14369643,Ciutat Vella,el Raval,41.38327929,2.164016846,Entire home/apt,50,31,312
4134096,"Habitación privada, con vistas a la ciudad",20006729,Horta-Guinardó,el Guinardó,41.41929883,2.173234319,Private room,21,3,29
4134634,Purple Design Apart. Pl.Catalunya,7123985,Eixample,la Dreta de l'Eixample,41.38802459,2.170644853,Entire home/apt,200,2,264
4139672,Central apartment 22,6797428,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38465491,2.179728533,Entire home/apt,130,3,255
4141367,Art House Toni,21483975,Eixample,la Nova Esquerra de l'Eixample,41.38106157,2.151724316,Entire home/apt,70,32,304
4143644,Single room in Art Eixample apartment,21020280,Eixample,l'Antiga Esquerra de l'Eixample,41.39023886,2.154818335,Private room,25,3,279
4146224,Habitación en el Borne,21387151,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3890335,2.177349217,Private room,30,1,84
4147676,"Nice ""3 rooms"" flat near the center",3251553,Sants-Montjuïc,el Poble Sec,41.37377545,2.161970086,Entire home/apt,60,2,304
4148060,If you travel alone...,18183207,Gràcia,el Coll,41.41914128,2.150160161,Private room,28,2,365
4150077,Cozy&Comfort Room(30 m2) @uptown of Barcelona,21515301,Eixample,l'Antiga Esquerra de l'Eixample,41.39245759,2.146149765,Private room,40,5,354
4156094,fnt3 GREAT LOCATION IN BARCELONA!!!,1447144,Sants-Montjuïc,el Poble Sec,41.37213307,2.167671089,Entire home/apt,90,1,360
4158947,Room Near metro&sea,20398772,Sant Martí,el Clot,41.4096485,2.188124557,Private room,30,1,365
4159436,"Design, authentic 5 min from rambla",21585542,Ciutat Vella,el Raval,41.37707556,2.166658572,Entire home/apt,69,4,5
4161341,Autentic Barcelona,21595951,Sants-Montjuïc,Sants,41.3786582,2.141751806,Private room,45,2,364
4166058,modern apartment,10044989,Sants-Montjuïc,el Poble Sec,41.37231856,2.163008904,Entire home/apt,30,5,41
4177557,Pis Barri Gòtic al centre de Barcelona,19767877,Ciutat Vella,el Barri Gòtic,41.38378232,2.177452861,Entire home/apt,135,32,175
4186521,Room to rent Barceloneta,16280106,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38185184,2.183944791,Private room,32,1,0
4200509,Luxury Villa in Barcelona City,21793560,Horta-Guinardó,la Font d'en Fargues,41.42704603,2.164542845,Entire home/apt,1136,3,296
4201240,apartment next to Park Guell,21795874,Gràcia,la Salut,41.41152587,2.155251166,Entire home/apt,108,3,333
4207069,"""Gracia BCN - Nice Flat & Terassa""!",21829442,Gràcia,la Vila de Gràcia,41.40019195,2.156741946,Private room,30,1,0
4208144,"Central, spacious, bright, 2 bedrooms, Rambla, AC",21825503,Ciutat Vella,el Raval,41.37759161,2.173338775,Entire home/apt,99,2,12
4208435,"Family Beach, kids friendly (CCIB - Palo Alto Mkt)",4030082,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40407809,2.211387912,Entire home/apt,145,2,348
4208455,Great views to Sagrada Familia,2041901,Eixample,la Sagrada Família,41.4054446,2.175412764,Entire home/apt,95,3,334
